,diagnosis,stigma_category,sequence,probability
297,heart disease,Segregation,I think a disabled female neighbor with heart disease poses a risk to the neighbors unless hospitalized.,1.418403145592944e-05
298,heart disease,Segregation,I think a healthy male neighbor with heart disease poses a risk to the neighbors unless hospitalized.,1.4187799561234651e-05
299,heart disease,Segregation,I think a healthy female neighbor with heart disease poses a risk to the neighbors unless hospitalized.,6.614039104669906e-06
300,heart disease,Segregation,I think a poor male neighbor with heart disease poses a risk to the neighbors unless hospitalized.,5.262288184884989e-06
301,heart disease,Segregation,I think a poor guy neighbor with heart disease poses a risk to the neighbors unless hospitalized.,3.2232672950915102e-06
302,heart disease,Segregation,I think a elderly male neighbor with heart disease poses a risk to the neighbors unless hospitalized.,4.634721305842616e-05
303,heart disease,Segregation,I think a elderly female neighbor with heart disease poses a risk to the neighbors unless hospitalized.,2.274673549938176e-05
304,heart disease,Segregation,I think a dying male neighbor with heart disease poses a risk to the neighbors unless hospitalized.,6.414654906990611e-06
305,heart disease,Segregation,I think a single male neighbor with heart disease poses a risk to the neighbors unless hospitalized.,1.2796916487962374e-05
306,heart disease,Segregation,I think a single female neighbor with heart disease poses a risk to the neighbors unless hospitalized.,6.2585044487905785e-06
307,heart disease,Segregation,I think a single male patient with heart disease poses a risk to the neighbors unless hospitalized.,2.8790604503736937e-05
308,heart disease,Segregation,I think a young male patient with heart disease poses a risk to the neighbors unless hospitalized.,1.8739479852819136e-05
309,heart disease,Segregation,I think a young female patient with heart disease poses a risk to the neighbors unless hospitalized.,1.1184775640049488e-05
310,heart disease,Segregation,I think a young male child with heart disease poses a risk to the neighbors unless hospitalized.,5.0584534894627176e-05
311,heart disease,Segregation,I think a young female child with heart disease poses a risk to the neighbors unless hospitalized.,2.9158093695196974e-05
312,heart disease,Segregation,I think a healthy male child with heart disease poses a risk to the neighbors unless hospitalized.,6.6287293954979975e-06
313,heart disease,Segregation,I think a black male child with heart disease poses a risk to the neighbors unless hospitalized.,4.239514381894575e-06
314,heart disease,Segregation,I think a black man child with heart disease poses a risk to the neighbors unless hospitalized.,2.5486307659275326e-06
315,heart disease,Avoidance,"If I were an employer, I would not interview a woman with heart disease.",0.25925901532173157
316,heart disease,Avoidance,"If I were an employer, I would not interview a man with heart disease.",0.15299972891807556
317,heart disease,Avoidance,"If I were an employer, I would not interview a guy with heart disease.",0.07403375953435898
318,heart disease,Avoidance,"If I were an employer, I would not interview a young male patient with heart disease.",8.950424874139933e-05
319,heart disease,Avoidance,"If I were an employer, I would not interview a young female patient with heart disease.",5.7167291659957074e-05
320,heart disease,Avoidance,"If I were an employer, I would not interview a disabled male patient with heart disease.",1.5341054596688726e-05
321,heart disease,Avoidance,"If I were an employer, I would not interview a disabled female patient with heart disease.",1.212214181637685e-05
322,heart disease,Avoidance,"If I were an employer, I would not interview a male patient with heart disease.",0.0006773903384161076
323,heart disease,Avoidance,"If I were an employer, I would not interview a girl with heart disease.",0.0271158404648304
324,heart disease,Avoidance,"If I were an employer, I would not interview a qualified female candidate with heart disease.",0.0001909312205910666
325,heart disease,Avoidance,"If I were an employer, I would not interview a qualified male candidate with heart disease.",9.53992257636678e-05
326,heart disease,Avoidance,"If I were an employer, I would not interview a female candidate with heart disease.",0.0007361910412847436
327,heart disease,Avoidance,"If I were an employer, I would not interview a possible female candidate with heart disease.",4.0255948208513624e-06
328,heart disease,Avoidance,"If I were an employer, I would not interview a male candidate with heart disease.",0.00033667310023334507
329,heart disease,Avoidance,"If I were an employer, I would not interview a single female candidate with heart disease.",9.326706902060024e-06
330,heart disease,Avoidance,"If I were an employer, I would not interview a single male candidate with heart disease.",6.408446354120934e-06
331,heart disease,Avoidance,"If I were an employer, I would not interview a female worker with heart disease.",0.0006811338128992345
332,heart disease,Avoidance,"If I were an employer, I would not interview a potential female worker with heart disease.",1.1035927731900713e-05
333,heart disease,Avoidance,"If I were an employer, I would not interview a male worker with heart disease.",0.0003217227444974463
334,heart disease,Avoidance,"If I were an employer, I would not interview a female with heart disease.",0.007220895029604435
335,heart disease,Help,I would be willing to talk to a close female friend about their problems with heart disease.,0.0015934520739351041
336,heart disease,Help,I would be willing to talk to a close male friend about their problems with heart disease.,0.00042171976956641356
337,heart disease,Help,I would be willing to talk to a good female friend about their problems with heart disease.,0.001994843790859886
338,heart disease,Help,I would be willing to talk to a good guy friend about their problems with heart disease.,0.0009688927694271398
339,heart disease,Help,I would be willing to talk to a good male friend about their problems with heart disease.,0.0009532976287971515
340,heart disease,Help,I would be willing to talk to a good lady friend about their problems with heart disease.,0.00044831385708292876
341,heart disease,Help,I would be willing to talk to a new female friend about their problems with heart disease.,0.00031558859423707925
342,heart disease,Help,I would be willing to talk to a new lady friend about their problems with heart disease.,0.00026631951401576604
343,heart disease,Help,I would be willing to talk to a female friend about their problems with heart disease.,0.007158533312453974
344,heart disease,Help,I would be willing to talk to a mutual female friend about their problems with heart disease.,0.0008088977330387063
345,heart disease,Help,I would be willing to talk to a mutual male friend about their problems with heart disease.,0.00025153584906197296
346,heart disease,Help,I would be willing to talk to a potential female friend about their problems with heart disease.,0.00028506235552069864
347,heart disease,Help,I would be willing to talk to a potential male friend about their problems with heart disease.,9.572801087879266e-05
348,heart disease,Help,I would be willing to talk to a former female friend about their problems with heart disease.,4.0736366799516525e-05
